gap,seq_num,hidden_size,num_layer,ACC
3,100,32,1,95.35956660414824
3,100,32,2,95.50124241612315
3,100,32,3,95.53097231449094
3,100,64,1,95.34451813707318
3,100,64,2,95.41829232931919
3,100,64,3,95.47591694714318
3,100,128,1,95.57097921476365
3,100,128,2,95.59924097000217
3,100,128,3,95.5581329623825
3,100,256,1,95.52509974197385
3,100,256,2,95.50858313176951
3,100,256,3,95.71889463503797
3,150,32,1,95.67064875039604
3,150,32,2,95.58678271241403
3,150,32,3,95.7720334718676
3,150,64,1,95.68444005441974
3,150,64,2,95.71314087630691
3,150,64,3,95.69487671692417
3,150,128,1,95.85254486833033
3,150,128,2,95.75973311963024
3,150,128,3,95.89727342192072
3,150,256,1,95.89429151834803
3,150,256,2,95.89391878040144
3,150,256,3,95.86521795851426
3,200,32,1,95.74943393940312
3,200,32,2,95.77972480746367
3,200,32,3,95.76420073758264
3,200,64,1,95.60252322930944
3,200,64,2,95.6933958334911
3,200,64,3,95.8058506811659
3,200,128,1,95.7872975244788
3,200,128,2,95.83879200018174
3,200,128,3,95.80660795286741
3,200,256,1,95.94253822328913
3,200,256,2,95.73693895632815
3,200,256,3,95.71952170719332
10,100,32,1,93.67170599953559
10,100,32,2,93.59959913471762
10,100,32,3,93.69370470405632
10,100,64,1,93.69859330506092
10,100,64,2,93.66803954878213
10,100,64,3,93.7499236156093
10,100,128,1,93.80369822665999
10,100,128,2,93.6863718025494
10,100,128,3,93.84891778595261
10,100,256,1,93.62281998948951
10,100,256,2,93.75114576586046
10,100,256,3,93.79147672414847
10,150,32,1,93.96797815564106
10,150,32,2,93.91957304207521
10,150,32,3,93.89226759339705
10,150,64,1,94.09333498820901
10,150,64,2,93.89723222042944
10,150,64,3,94.17897480451781
10,150,128,1,93.91584957180092
10,150,128,2,93.95184311778577
10,150,128,3,93.91460841504282
10,150,256,1,94.33784286955442
10,150,256,2,94.17152786396922
10,150,256,3,94.05734144222416
10,200,32,1,93.75677651983156
10,200,32,2,94.02279432159156
10,200,32,3,93.83746438387251
10,200,64,1,93.90428402128143
10,200,64,2,93.90806626490834
10,200,64,3,94.05683451423384
10,200,128,1,93.92067374366474
10,200,128,2,94.08961395900047
10,200,128,3,93.99505786832749
10,200,256,1,94.03540180034797
10,200,256,2,93.81603166998664
10,200,256,3,94.09843919412995
15,100,32,1,93.02632302027807
15,100,32,2,93.03181843160961
15,100,32,3,92.49693172867322
15,100,64,1,93.29742997930062
15,100,64,2,93.13806305068601
15,100,64,3,93.0592954882673
15,100,128,1,93.24064406220806
15,100,128,2,93.1032587789196
15,100,128,3,93.21499880932754
15,100,256,1,93.17103551867524
15,100,256,2,93.11058599402833
15,100,256,3,93.16004469601216
15,150,32,1,93.56536944713149
15,150,32,2,93.24540516407471
15,150,32,3,93.50398095096361
15,150,64,1,93.43143091003795
15,150,64,2,93.37934370116824
15,150,64,3,93.27144876850956
15,150,128,1,93.4686360592306
15,150,128,2,93.69186695438648
15,150,128,3,93.60815536870302
15,150,256,1,93.43143091003795
15,150,256,2,93.56908996205075
15,150,256,3,93.51142198080214
15,200,32,1,93.48335411706911
15,200,32,2,93.53625817178703
15,200,32,3,93.50791671390243
15,200,64,1,93.63261912859464
15,200,64,2,93.69119147488946
15,200,64,3,93.69685976646639
15,200,128,1,93.79133129274837
15,200,128,2,93.46068095076144
15,200,128,3,93.57215735177418
15,200,256,1,93.40588746551789
15,200,256,2,93.56271019914598
15,200,256,3,93.58160450440238
