seq_num,gap,hidden_size,num_layer,ACC,train_size,val_size
350,1,32,1,85.3459972862958,18390,737
350,1,32,2,85.61736770691995,18390,737
350,1,32,3,86.4314789687924,18390,737
350,1,64,1,85.07462686567165,18390,737
350,1,64,2,86.02442333785618,18390,737
350,1,64,3,86.4314789687924,18390,737
350,1,128,1,84.66757123473542,18390,737
350,1,128,2,86.29579375848033,18390,737
350,1,128,3,85.48168249660787,18390,737
350,1,256,1,84.26051560379919,18390,737
350,1,256,2,86.97421981004071,18390,737
350,1,256,3,87.65264586160109,18390,737
400,1,32,1,83.33333333333333,18390,666
400,1,32,2,86.18618618618619,18390,666
400,1,32,3,86.48648648648648,18390,666
400,1,64,1,84.23423423423424,18390,666
400,1,64,2,84.98498498498499,18390,666
400,1,64,3,86.63663663663664,18390,666
400,1,128,1,83.63363363363364,18390,666
400,1,128,2,83.03303303303304,18390,666
400,1,128,3,86.48648648648648,18390,666
400,1,256,1,87.08708708708708,18390,666
400,1,256,2,87.08708708708708,18390,666
400,1,256,3,85.58558558558559,18390,666

