gap,seq_num,hidden_size,num_layer,ACC
10,250,64,3,91.14481409001957
10,250,128,1,90.90019569471625
10,250,128,2,90.94911937377691
10,250,128,3,91.53620352250489
10,250,256,1,90.85127201565558
10,250,256,2,91.0225048923679
10,250,256,3,90.43542074363992
10,250,512,1,90.63111545988258
10,250,512,2,90.48434442270059
10,250,512,3,91.21819960861056
10,250,1024,1,90.36203522504893
10,250,1024,2,90.70450097847358
10,250,1024,3,90.41095890410959
10,300,32,1,91.62537165510406
10,300,32,2,91.57581764122894
10,300,32,3,91.15460852329039
10,300,64,1,91.72447968285431
10,300,64,2,91.74925668979188
10,300,64,3,91.52626362735381
10,300,128,1,91.57581764122894
10,300,128,2,90.98116947472745
10,300,128,3,91.37760158572844
10,300,256,1,91.798810703667
10,300,256,2,91.37760158572844
10,300,256,3,91.42715559960357
10,300,512,1,91.62537165510406
10,300,512,2,91.00594648166502
10,300,512,3,91.12983151635282
10,300,1024,1,91.00594648166502
10,300,1024,2,91.25371655104064
10,300,1024,3,90.85728444003965
